"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr368","NSW BioNet Atlas","","2022-07-19T17:22:35.130+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 28/07/2022 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI1282709","SJJSI1282709","","OPUR19032102","","","","","","","","introduced","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2019-05-15T00:00:00Z","","135","135","2019","5","15","","","","","","","","","LJJSI0254435","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.908406","150.980748","EPSG:4326","300.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1283","","","","","https://id.biodiversity.org.au/taxon/apni/51741635","Bidens pilosa","Bidens pilosa","","","","","","","","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Bidens","","pilosa","","species","","L.","Cobbler's Pegs","ICBN","","","","","","","","Bidens pilosa","","","","","","","","","","Published dataset","","a0e2c1a5-5269-4cc6-b71d-cdbbe637c4a3","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 12/05/2022 1:00 AM +10:00","","","","2132.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","GEORGES Vegetation Survey","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""GEORGES Vegetation Survey"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SPJGI3265375","SPJGI3265375","","OVLU99062101;OSLS05031800","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","CPJGI0079626","","","1999-06-28T00:00:00Z","","179","179","1999","6","28","","","Floristic Data","","","","","Clayey loam.","LPJGI0199207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","8.0","8.0","","","","","","","","locationRemarks withheld","-33.909506","150.979817","EPSG:4326","100.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2110","2110","","","","","https://id.biodiversity.org.au/taxon/apni/51433167","Einadia hastata","Einadia hastata","","","","","","","","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Einadia","","hastata","","species","","(R.Br.) A.J.Scott","Saloop","ICBN","","","","","","","","Einadia hastata","","","","","","","","","","Published dataset","","ec198328-86fa-4d17-b0eb-dbd12fd4e553","CC-BY 4.0","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2022-07-19T17:22:35.130+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 28/07/2022 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0829995","SJJSI0829995","","OIXR15013005","","","","","","","","introduced","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1283","","","","","https://id.biodiversity.org.au/taxon/apni/51741635","Bidens pilosa","Bidens pilosa","","","","","","","","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Bidens","","pilosa","","species","","L.","Cobbler's Pegs","ICBN","","","","","","","","Bidens pilosa","","","","","","","","","","Published dataset","","3d1d9236-a55a-4c2f-aa22-8faf9362da36","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830005","SJJSI0830005","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2110","","","","","https://id.biodiversity.org.au/taxon/apni/51433167","Einadia hastata","Einadia hastata","","","","","","","","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Einadia","","hastata","","species","","(R.Br.) A.J.Scott","Saloop","ICBN","","","","","","","","Einadia hastata","","","","","","","","","","Published dataset","","1937a5d9-6e4c-4652-b4db-3180f8035efa","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-08-05T02:07:30.407+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 12/08/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI1282716","SJJSI1282716","","OPUR19032102","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2019-05-15T00:00:00Z","","135","135","2019","5","15","","","","","","","","","LJJSI0254435","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.908406","150.980748","EPSG:4326","300.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4191","","","","","https://id.biodiversity.org.au/taxon/apni/51440747","Eucalyptus tereticornis","Eucalyptus tereticornis","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","tereticornis","","species","","Sm.","Forest Red Gum","ICBN","","","","","","","","Eucalyptus tereticornis","","","","","","","","","","Published dataset","","c7e9bc7b-5326-4931-a235-c9c3d6effa5c","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830019","SJJSI0830019","","OIXR15013005","","","","","","","","introduced","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4699","","","","","https://id.biodiversity.org.au/node/apni/2899343","Plantago lanceolata","Plantago lanceolata","","","","","","","","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Plantago","","lanceolata","","species","","L.","Ribwort","ICBN","","","","","","","","Plantago lanceolata","","","","","","","","","","Published dataset","","03622eb0-1c41-4d59-832a-990248f1d4b5","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 12/05/2022 1:00 AM +10:00","","","","2132.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","GEORGES Vegetation Survey","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""GEORGES Vegetation Survey"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SPJGI3265381","SPJGI3265381","","OVLU99062101;OSLS05031800","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","4215bb86-3a80-4e75-b03c-34600dfc867f","","","","CPJGI0079626","","","1999-06-28T00:00:00Z","","179","179","1999","6","28","","","Floristic Data","","","","","Clayey loam.","LPJGI0199207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","8.0","8.0","","","","","","","","locationRemarks withheld","-33.909506","150.979817","EPSG:4326","100.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4191","4191","","","","","https://id.biodiversity.org.au/taxon/apni/51440747","Eucalyptus tereticornis","Eucalyptus tereticornis","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","tereticornis","","species","","Sm.","Forest Red Gum","ICBN","","","","","","","","Eucalyptus tereticornis","","","","","","","","","","Published dataset","","7f905bd2-1b30-49e3-bc53-2ff88b0c5e3b","CC-BY 4.0","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830007","SJJSI0830007","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4960","","","","","https://id.biodiversity.org.au/node/apni/2887210","Eragrostis leptostachya","Eragrostis leptostachya","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eragrostis","","leptostachya","","species","","(R.Br.) Steud.","Paddock Lovegrass","ICBN","","","","","","","","Eragrostis leptostachya","","","","","","","","","","Published dataset","","94a89033-34ee-47f2-82ce-d67382e3d7e8","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2024-03-15T11:43:02.633+11:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 19/03/2024 1:00 AM +11:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SIXRI1603448","SIXRI1603448","","OIXR13102801","","","","","","","","","PRESENT","","","","Meredith Brainwood 2016, <i>Flora And Fauna Assessment Report ?GARRISON POINT</i>","","","occurrenceRemarks withheld","","","","","","","","","","2015-12-10T00:00:00Z","","344","344","2015","12","10","","","","","","","","","LIXRI0116989","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.908598","150.974971","EPSG:4326","50.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3583","","","","","https://id.biodiversity.org.au/node/apni/2891182","Linum marginale","Linum marginale","","","","","","","","Plantae","Charophyta","Equisetopsida","Malpighiales","Linaceae","Linum","","marginale","","species","","A.Cunn.","Native Flax","ICBN","","","","","","","","Linum marginale","","","","","","","","","","Published dataset","","c631cea6-64e6-40a7-be5b-d23217d8dc03","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0829991","SJJSI0829991","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4770","","","","","https://id.biodiversity.org.au/node/apni/2921221","Aristida ramosa","Aristida ramosa","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida","","ramosa","","species","","R.Br.","Cane Wire-grass","ICBN","","","","","","","","Aristida ramosa","","","","","","","","","","Published dataset","","eb4e7e35-7aca-471c-8a65-770f9c5d4aa0","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830023","SJJSI0830023","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5179","","","","","https://id.biodiversity.org.au/node/apni/2910977","Sporobolus creber","Sporobolus creber","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Sporobolus","","creber","","species","","De Nardi","Western Rat-tail Grass","ICBN","","","","","","","","Sporobolus creber","","","","","","","","","","Published dataset","","da2dcf02-629c-4c1d-807f-fe3dd2ae6f35","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 12/05/2022 1:00 AM +10:00","","","","2132.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","GEORGES Vegetation Survey","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""GEORGES Vegetation Survey"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SPJGI3265398","SPJGI3265398","","OVLU99062101;OSLS05031800","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","cd8f522f-c78f-4ab3-9521-4357717d1201","","","","CPJGI0079626","","","1999-06-28T00:00:00Z","","179","179","1999","6","28","","","Floristic Data","","","","","Clayey loam.","LPJGI0199207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","8.0","8.0","","","","","","","","locationRemarks withheld","-33.909506","150.979817","EPSG:4326","100.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7707","7707","","","","","https://id.biodiversity.org.au/node/apni/2888535","Microlaena stipoides var. stipoides","Microlaena stipoides var. stipoides","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Microlaena","","stipoides","stipoides","variety","","","Weeping Rice-grass","ICBN","","","","","","","","Microlaena stipoides","","","","","","","","","","Published dataset","","0ddfd819-c83a-41da-9360-4c9869310375","CC-BY 4.0","","","","","","","","","","Event"
