"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","South Australia : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Victoria : Conservation Status","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","Key Australian weed species list (ABS)","VIC State Notifiable Pests"
"https://id.biodiversity.org.au/taxon/apni/51445385","Grevillea juniperina","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Juniper-leaf Grevillea","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51445645","Hakea lorea","(R.Br.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea","Corkbark Tree","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51446356","Cotoneaster pannosus","Franch.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Cotoneaster","Velvet Cotoneaster","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51447475","Selaginella kraussiana","(Kunze) A.Braun","species","Plantae","Charophyta","Equisetopsida","Selaginellales","Selaginellaceae","Selaginella","Garden Selaginella","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51447783","Solanum linearifolium","Geras. ex Symon","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","Mountain Kangaroo Apple","2","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51461243","Cordyline stricta","(Sims) Endl.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Cordyline","Narrow-leaved Palm Lily","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51689029","Leichhardtia rostrata","(R.Br.) P.I.Forst.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Leichhardtia","","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51696571","Vitex trifolia","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Vitex","Beach Vitex","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51740952","Araucaria heterophylla","(Salisb.) Franco","species","Plantae","Charophyta","Equisetopsida","Pinales","Araucariaceae","Araucaria","Norfolk Island Pine","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51741620","Bidens bipinnata","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Bidens","Bipinnate Beggar's Ticks","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51743562","Glossocardia bidens","(Retz.) Veldkamp","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Glossocardia","Native Cobblers Pegs","2","","","","","Critically Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51747586","Senecio angulatus","L.f.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Senecio","Cape Ivy","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51749597","Telmatoblechnum indicum","(Burm.f.) Perrie, D.J.Ohlsen & Brownsey","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Blechnaceae","Telmatoblechnum","Swamp Water Fern","2","","","","","","","","","","","Poorly-known species","","","",""
"https://id.biodiversity.org.au/taxon/apni/51760937","Dysphania ambrosioides","(L.) Mosyakin & Clemants","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Dysphania","Mexican Tea","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51763174","Carex pumila","Thunb. ex Murray","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Carex","Strand Sedge","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51763200","Cyperus platystylis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","Nutgrass","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51768425","Euphorbia serpens","Kunth","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia","Matted Sandmat","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51781711","Callistemon pallidus","(Bonpl.) DC.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Callistemon","Lemon Bottlebrush","2","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51781932","Eucalyptus cladocalyx","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Sugar Gum","2","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"ALA_DR30474_1999","Cycas revoluta","","species","Plantae","Charophyta","Equisetopsida","Cycadales","Cycadaceae","Cycas","","1","","","","","","","","","","","","","","",""
"ALA_DR30474_574","Campylopus sinensis","","species","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Campylopus","","1","","","","","","","","","","","","","","",""
"ALA_DR30477_1","Abelia chinensis","","species","Plantae","Charophyta","Equisetopsida","Dipsacales","Caprifoliaceae","Abelia","Chinese Abelia","1","","","","","","","","","","","","","","",""
"ALA_DR30477_290","Neoregelia carolinae","","species","Plantae","Charophyta","Equisetopsida","Poales","Bromeliaceae","Neoregelia","Blushing Bromeliad","1","","","","","","","","","","","","","","",""
"ALA_DR30477_329","Piper sarmentosum","","species","Plantae","Charophyta","Equisetopsida","Piperales","Piperaceae","Piper","","1","","","","","","","","","","","","","","",""
"ALA_DR30477_336","Plumeria obtusa","","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Plumeria","Singapore Graveyard Flower","1","","","","","","","","","","","","","","",""
"ALA_DR30477_354","Rogiera amoena","","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Rogiera","","1","","","","","","","","","","","","","","",""
"ALA_DR30477_422","Thaumatophyllum bipinnatifidum","","species","Plantae","Charophyta","Equisetopsida","Alismatales","Araceae","Thaumatophyllum","","1","","","","","","","","","","","","","","",""
"ALA_DR30477_86","Cereus hildmannianus","","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Cactaceae","Cereus","Hedge Cactus","1","","","","","","","","","","","","","","",""
"ALA_DR30477_96","Cissus alata","","species","Plantae","Charophyta","Equisetopsida","Vitales","Vitaceae","Cissus","Venezuela Treebind","1","","","","","","","","","","","","","","",""
"NZOR-6-10144","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Brunfelsia","","1","","","","","","","","","","","","","","",""
"NZOR-6-119345","Crassula arborescens","(Mill.) Willd.","species","Plantae","Charophyta","Equisetopsida","Saxifragales","Crassulaceae","Crassula","","1","","","","","","","","","","","","","","",""
"NZOR-6-119620","Washingtonia robusta","H.Wendl.","species","Plantae","Charophyta","Equisetopsida","Arecales","Arecaceae","Washingtonia","Washington Fan Palm","1","","","","","","","","","","","","","","",""
"NZOR-6-26838","Dizygotheca elegantissima","","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Dizygotheca","","1","","","","","","","","","","","","","","",""
"NZOR-6-74117","Rosulabryum billardierei","(Schwägr.) J.R.Spence","species","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Rosulabryum","","1","","","","","","","","","","","","","","",""
"NZOR-6-86638","Buxus microphylla","Siebold & Zucc.","species","Plantae","Tracheophyta","Magnoliopsida","Buxales","Buxaceae","Buxus","","1","","","","","","","","","","","","","","",""
"NZOR-6-87108","Salvinia molesta","D.S.Mitch.","species","Plantae","Charophyta","Equisetopsida","Salviniales","Salviniaceae","Salvinia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/algae/20010068","Gracilaria verrucosa","(Huds.) Papenf.","species","Plantae","Rhodophyta","Florideophyceae","Gracilariales","Gracilariaceae","Gracilaria","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/algae/20011037","Chondrophycus cruciatus","(Harv.) K.W.Nam","species","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Chondrophycus","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/algae/20011716","Acrosorium ciliolatum","(Harv.) Kylin","species","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Acrosorium","Red Algae","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/algae/20011912","Polysiphonia abscissa","Hook.f. & Harv.","species","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/algae/20088420","Pithophora oedogonia","(Mont.) Wittr.","species","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Pithophoraceae","Pithophora","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/115338","Azolla filiculoides","Lam.","species","Plantae","Charophyta","Equisetopsida","Salviniales","Salviniaceae","Azolla","Pacific Azolla","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/117033","Taraxacum erythrospermum","Andrz. ex Besser","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Taraxacum","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/125947","Agathis australis","(D.Don) Lindl.","species","Plantae","Charophyta","Equisetopsida","Pinales","Araucariaceae","Agathis","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/216080","Magnolia grandiflora","L.","species","Plantae","Charophyta","Equisetopsida","Magnoliales","Magnoliaceae","Magnolia","Southern Magnolia","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/51703220","Hedera hibernica","Poit.","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Hedera","Irish Ivy","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/60166","Salsola kali","L.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Salsola","Prickly Saltwort","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/66284","Potamogeton natans","L.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Potamogetonaceae","Potamogeton","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/75387","Festuca elatior","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Festuca","Tall Fescue","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10001858","Bryum argenteum","Hedw.","species","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","Silver Moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10001911","Dawsonia longiseta","Hampe","species","Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Dawsonia","Small Dawsonia","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10001920","Campylopus clavatus","Wilson","species","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Campylopus","Broody Swan-neck Moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10001924","Campylopus introflexus","(Hedw.) Brid.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Campylopus","Heath Star Moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10001961","Ditrichum difficile","(Duby) M.Fleisch.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Ditrichaceae","Ditrichum","Common Ditrichum","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002049","Hedwigia ciliata","(Hedw.) P.Beauv.","species","Plantae","Bryophyta","Bryopsida","Hedwigiales","Hedwigiaceae","Hedwigia","Grey Hoar-moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002101","Macromitrium hemitrichodes","Schwägr.","species","Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Macromitrium","Macromitrium","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002106","Macromitrium microstomum","(Hook. & Grev.) Schwägr.","species","Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Macromitrium","Macromitrium","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002121","Isopterygium albescens","(Hook.) A.Jaeger","species","Plantae","Bryophyta","Bryopsida","Hypnales","Pylaisiadelphaceae","Isopterygium","Silk Moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002208","Tortula muralis","Hedw.","species","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","Common Wall-moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002495","Entodon mackaviensis","Müll.Hal.","species","Plantae","Bryophyta","Bryopsida","Hypnales","Entodontaceae","Entodon","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002540","Fissidens homomallulus","Müll.Hal. ex Dixon","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10005907","Grimmia pulvinata","(Hedw.) Sm.","species","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Grimmia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10006427","Macrocoma tenuis","(Hook. & Grev.) Vitt","species","Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Macrocoma","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10006455","Racopilum cuspidigerum","(Schwägr.) Ångstr.","species","Plantae","Bryophyta","Bryopsida","Hypnodendrales","Racopilaceae","Racopilum","Carpet Moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10006469","Fissidens tenellus","Hook.f. & Wilson","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens","Tiny Pocket-moss","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/120504","Lunularia cruciata","(L.) Dumort.","species","Plantae","Marchantiophyta","Marchantiopsida","Lunulariales","Lunulariaceae","Lunularia","Crescent Moonwort","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/123544","Asterella whiteleggeana","(Steph.) R.M.Schust.","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Aytoniaceae","Asterella","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886208","Coffea arabica","L.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Coffea","Coffee","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886511","Austrostipa elegantissima","(Labill.) S.W.L.Jacobs & J.Everett","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Austrostipa","Feather Spear-grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886534","Rosa rubiginosa","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Rosa","Sweet Briar","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886539","Erica lusitanica","Rudolphi","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Erica","Spanish Heath","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886544","Bossiaea rhombifolia","Sieber ex DC.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bossiaea","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886636","Luzula densiflora","(H.Nordensk.) Edgar","species","Plantae","Charophyta","Equisetopsida","Poales","Juncaceae","Luzula","Dense Wood-rush","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886696","Spergularia diandra","(Guss.) Heldr.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Caryophyllaceae","Spergularia","Lesser Sand-spurrey","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886725","Ipomoea carnea","Jacq.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886869","Phalaris canariensis","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Phalaris","Canary-grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886907","Aotus ericoides","(Vent.) G.Don","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Aotus","Common Aotus","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886909","Gamochaeta americana","(Mill.) Wedd.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Gamochaeta","Spiked Cudweed","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886948","Gladiolus undulatus","L.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Gladiolus","Wild Gladiolus","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886987","Freesia laxa","(Thunb.) Goldblatt & J.C.Manning","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Freesia","False Freesia","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2887142","Populus deltoides","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Salicaceae","Populus","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2887203","Claoxylon australe","Baill.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Claoxylon","Brittlewood","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2887359","Bossiaea buxifolia","A.Cunn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bossiaea","Matted Bossiaea","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2887457","Digitaria aequiglumis","(Hack. & Arechav.) Parodi","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Digitaria","Argentinian Crabgrass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2887504","Roldana petasitis","(Sims) H.Rob. & Brettell","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Roldana","Velvet Groundsel","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2887751","Centaurea cyanus","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Centaurea","Cornflower","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2887902","Plantago gaudichaudii","Barneoud","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Plantago","Narrow-leaf Plantain","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888212","Oenothera mollissima","L.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Onagraceae","Oenothera","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888307","Crepis capillaris","(L.) Wallr.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Crepis","Smooth Hawksbeard","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888494","Aristolochia elegans","Mast.","species","Plantae","Charophyta","Equisetopsida","Piperales","Aristolochiaceae","Aristolochia","Calico-flower","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888495","Raphanus raphanistrum","L.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Raphanus","Wild Radish","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888611","Aira caryophyllea","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aira","Silvery Hairgrass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888617","Dimorphotheca pluvialis","(L.) Moench","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Dimorphotheca","Cape Marigold","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888714","Acacia cultriformis","A.Cunn. ex G.Don","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Knife-leaved Wattle","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888716","Ligustrum vulgare","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Oleaceae","Ligustrum","European Privet","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888849","Verbena hispida","Ruiz & Pav.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Verbenaceae","Verbena","Rough Verbena","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888953","Polyosma rigidiuscula","F.Muell. & F.M.Bailey","species","Plantae","Charophyta","Equisetopsida","Escalloniales","Escalloniaceae","Polyosma","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889074","Justicia carnea","Lindl.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Justicia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889077","Almaleea paludosa","(Joy Thomps.) Crisp & P.H.Weston","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Almaleea","Marsh Bush-pea","1","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889180","Eriocephalus africanus","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Eriocephalus","Wild Rosemary","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889354","Sparganium subglobosum","Morong","species","Plantae","Charophyta","Equisetopsida","Poales","Sparganiaceae","Sparganium","Floating Bur-reed","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889525","Pinus halepensis","Mill.","species","Plantae","Charophyta","Equisetopsida","Pinales","Pinaceae","Pinus","Aleppo Pine","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889560","Coreopsis tinctoria","Nutt.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Coreopsis","Dyer's Tickseed","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889736","Lachnagrostis aemula","(R.Br.) Trin.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Lachnagrostis","Leafy Blown-grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2890111","Comesperma ericinum","DC.","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Comesperma","Heath Milkwort","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2890160","Tamarix aphylla","(L.) H.Karst.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Tamaricaceae","Tamarix","Athel Pine","1","","","","","","","","","","","","Y","Y","Y",""
"https://id.biodiversity.org.au/node/apni/2890218","Juncus capillaceus","Lam.","species","Plantae","Charophyta","Equisetopsida","Poales","Juncaceae","Juncus","String Rush","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2890881","Cycnogeton multifructum","(Aston) Mering & Kadereit","species","Plantae","Charophyta","Equisetopsida","Alismatales","Juncaginaceae","Cycnogeton","Water Ribbons","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2890980","Coronidium elatum","(A.Cunn. ex DC.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Coronidium","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891033","Howea forsteriana","(C.Moore & F.Muell.) Becc.","species","Plantae","Charophyta","Equisetopsida","Arecales","Arecaceae","Howea","Kentia Palm","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891090","Cenchrus ciliaris","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Cenchrus","Buffel Grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891167","Epacris obtusifolia","Sm.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Epacris","Common Heath","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891248","Isolepis prolifera","(Rottb.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Isolepis","Proliferous Club-sedge","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891329","Hibiscus brachysiphonius","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Hibiscus","Low Hibiscus","1","","","","","Critically Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891580","Eucalyptus major","(Maiden) Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Mountain Grey Gum","1","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"https://id.biodiversity.org.au/node/apni/2891641","Capillipedium parviflorum","(R.Br.) Stapf","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Capillipedium","Scented-top Grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891691","Mirabilis jalapa","L.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Marvel-of-peru","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891722","Amyema pendula","(Sieber ex Spreng.) Tiegh.","species","Plantae","Charophyta","Equisetopsida","Santalales","Loranthaceae","Amyema","Drooping Mistletoe","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891771","Saccharum officinarum","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Saccharum","Sugarcane","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891835","Bromus diandrus","Roth","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Bromus","Great Brome","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891871","Capparis mitchellii","Lindl.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Capparaceae","Capparis","Native Orange","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891947","Syzygium luehmannii","(F.Muell.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Syzygium","Small-leaved Lilly Pilly","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2891965","Aristida jerichoensis","(Domin) Henrard","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida","Jericho Wiregrass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2892177","Stypandra glauca","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Stypandra","Nodding Grass-lily","1","Vulnerable","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2892279","Persicaria orientalis","(L.) Spach","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Persicaria","Persicaria","1","","","","","","","","","","","","","","",""
