old_location_name,genus,species,Family,vernacular_name,class,rare_endangered,local_rare_endangered,exotic,year,decimal_longitude,decimal_latitude,reserve_name
Lake Giillawarna,Neochmia,temporalis,Estrildidae,Red-browed finch,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Ninox,novaeseelandiae,Strigidae,Southern boobook,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Nycticorax,caledonicus,Ardeidae,Nankeen night heron,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Ocyphaps,lophotes,Columbidae,Crested pigeon,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Oriolus,sagittatus,Oriolidae,Olive-backed oriole,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Pachycephala,pectoralis,Pachycephalidae,Golden whistler,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Pachycephala,rufiventris,Pachycephalidae,Rufous whistler,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Pardalotus,punctatus,Pardalotidae,Spotted pardalote,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Pardalotus,striatus,Pardalotidae,Striated pardalote,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Passer,domesticus,Passeridae,House sparrow,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Pelecanus,conspicillatus,Pelecanidae,Australian pelican,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Petroica,phoenicea,Petroicidae,Flame robin,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Petroica,rosea,Petroicidae,Rose robin,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Phalacrocorax,carbo,Phalacrocoracidae,Great cormorant,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Phalacrocorax,sulcirostris,Phalacrocoracidae,Little black cormorant,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Phalacrocorax,varius,Phalacrocoracidae,Pied cormorant,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Philemon,corniculatus,Meliphagidae,Noisy friarbird,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Phylidonyris,niger,Meliphagidae,White-cheeked honeyeater,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Phylidonyris,novaehollandiae,Meliphagidae,New holland honeyeater,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Platalea,flavipes,Threskiornithidae,Yellow-billed spoonbill,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Platalea,regia,Threskiornithidae,Royal spoonbill,Aves,TRUE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Platycercus,elegans,Psittacidae,Crimson rosella,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Platycercus,eximius,Psittacidae,Eastern rosella,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Porphyrio,porphyrio,Rallidae,Purple swamphen,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Psephotus,haematonotus,Psittacidae,Red-rumped parrot,Aves,TRUE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Ptilotula,penicillata,Meliphageae,White-plumed honeyeater,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Pycnonotus,jocosus,Pycnonotidae,Red-whiskered bulbul,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Rhipidura,fuliginosa,Rhipiduridae,Grey fantail,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Rhipidura,leucophrys,Rhipiduridae,Willie wagtail,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Rhipidura,rufifrons,Rhipiduridae,Rufous fantail,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Sericornis,frontalis,Acanthizidae,White-browed scrubwren,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Smicrornis,brevirostris,Acanthizidae,Weebill,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Sphecotheres,vieilloti,,Australasian figbird,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Spilopelia,chinensis,Columbidae,Spotted turtle-dove,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Strepera,graculina,Artamidae,Pied currawong,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Sturnus,vulgaris,Sturnidae,Common starling,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Tachybaptus,novaehollandiae,Podicipedidae,Australasian grebe,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Taeniopygia,bichenovii,Estrildidae,Double-barred finch,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Taeniopygia,guttata,Estrildidae,Zebra finch,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Thalasseus,bergii,,Crested tern,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Threskiornis,moluccus,Threskiornithidae,Australian white ibis,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Threskiornis,spinicollis,Threskiornithidae,Straw-necked ibis,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Todiramphus,sanctus,Alcedinidae,Sacred kingfisher,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Tribonyx,ventralis,,Black-tailed native-hen,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Trichoglossus,haematodus,Psittacidae,Rainbow lorikeet,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Turdus,merula,,Common blackbird,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Tyto,alba,,Barn owl,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Vanellus,miles,Charadriidae,Masked lapwing,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Vanellus,tricolor,Charadriidae,Banded lapwing,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Xanthomyza,phrygia,,Regent honeyeater,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lake Giillawarna,Zosterops,lateralis,Zosteropidae,Silvereye,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Lambeth Reserve,Acanthiza,nana,Acanthizidae,Yellow thornbill,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Acanthiza,pusilla,Acanthizidae,Brown thornbill,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Acanthorhynchus,tenuirostris,Meliphagidae,Eastern spinebill,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Accipiter,fasciatus,Accipitridae,Brown goshawk,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Acridotheres,tristis,Sturnidae,Common myna,Aves,FALSE,FALSE,TRUE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Alcedo,azurea,,Azure kingfisher,Aves,TRUE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Alisterus,scapularis,Psittacidae,Australian king-parrot,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Anas,castanea,Anatidae,Chestnut teal,Aves,TRUE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Anas,superciliosa,Anatidae,Pacific black duck,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Anthochaera,carunculata,Meliphagidae,Red wattlebird,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Anthochaera,chrysoptera,Meliphagidae,Little wattlebird,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Ardea,alba,Ardeidae,Great egret,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Artamus,personatus,Artamidae,Masked woodswallow,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Artamus,superciliosus,,White-browed woodswallow,Aves,TRUE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Cacatua,galerita,Cacatuidae,Sulphur-crested cockatoo,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Cacomantis,flabelliformis,Cuculidae,Fan-tailed cuckoo,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Calyptorhynchus,funereus,,Yellow-tailed black cockatoo,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Carduelis,carduelis,Fringillidae,European goldfinch,Aves,FALSE,FALSE,TRUE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Chrysococcyx,basallis,,Horsfield's bronze-cuckoo,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Chrysococcyx,lucidus,,Shining bronze cuckoo,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Cincloramphus,mathewsi,,Rufous songlark,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Colluricincla,harmonica,Pachycephalidae,Grey shrike-thrush,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Coracina,novaehollandiae,Campephagidae,Black-faced cuckoo-shrike,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Coracina,papuensis,Campephagidae,White-bellied cuckoo-shrike,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Coracina,tenuirostris,Campephagidae,Cicadabird,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Corvus,coronoides,Corvidae,Australian raven,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Cracticus,torquatus,Artamidae,Grey butcherbird,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Cuculus,pallidus,,Pallid cuckoo,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Dacelo,novaeguineae,Alcedinidae,Laughing kookaburra,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Daphoenositta,chrysoptera,Neosittidae,Varied sittella,Aves,TRUE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Dicaeum,hirundinaceum,Dicaeidae,Mistletoebird,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Egretta,novaehollandiae,Ardeidae,White-faced heron,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Elanus,axillaris,Accipitridae,Black-shouldered kite,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Eolophus,roseicapilla,Cacatuidae,Galah,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Eopsaltria,australis,Petroicidae,Eastern yellow robin,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Eurystomus,orientalis,Coraciidae,Dollarbird,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Gallinula,tenebrosa,Rallidae,Dusky moorhen,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Gerygone,mouki,Acanthizidae,Brown gerygone,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Grallina,cyanoleuca,Monarchidae,Magpie-lark,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Gymnorhina,tibicen,Artamidae,Australian magpie,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Haliaeetus,leucogaster,Accipitridae,White-bellied sea-eagle,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Hieraaetus,morphnoides,Accipitridae,Little eagle,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Hirundo,neoxena,Hirundinidae,Welcome swallow,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Larus,novaehollandiae,,Silver gull,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Lichenostomus,chrysops,,Yellow-faced honeyeater,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Lichenstomus,leucotis,,White eared honeyeater,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Malurus,cyaneus,Maluridae,Superb fairy-wren,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Manorina,melanocephala,Meliphagidae,Noisy miner,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Manorina,melanophrys,Meliphagidae,Bell miner,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Melithreptus,gularis gularis,Meliphagidae,Black-chinned honeyeater (eastern subspecies),Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Melithreptus,lunatus,Meliphagidae,White-naped honeyeater,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Myzomela,sanguinolenta,Meliphagidae,Scarlet honeyeater,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Neochmia,temporalis,Estrildidae,Red-browed finch,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Ocyphaps,lophotes,Columbidae,Crested pigeon,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Oriolus,sagittatus,Oriolidae,Olive-backed oriole,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Pachycephala,pectoralis,Pachycephalidae,Golden whistler,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Pachycephala,rufiventris,Pachycephalidae,Rufous whistler,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Pardalotus,punctatus,Pardalotidae,Spotted pardalote,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Pardalotus,striatus,Pardalotidae,Striated pardalote,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Petroica,rosea,Petroicidae,Rose robin,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Phalacrocorax,melanoleucos,Phalacrocoracidae,Little pied cormorant,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Phalacrocorax,sulcirostris,Phalacrocoracidae,Little black cormorant,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Phaps,chalcoptera,Columbidae,Common bronzewing,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Philemon,corniculatus,Meliphagidae,Noisy friarbird,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Platycercus,elegans,Psittacidae,Crimson rosella,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Platycercus,eximius,Psittacidae,Eastern rosella,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Podargus,strigoides,Podargidae,Tawny frogmouth,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Pogona,barbata,Agamidae,Bearded dragon,Reptilia,TRUE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Porphyrio,porphyrio,Rallidae,Purple swamphen,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Pycnonotus,jocosus,Pycnonotidae,Red-whiskered bulbul,Aves,FALSE,FALSE,TRUE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Rhipidura,fuliginosa,Rhipiduridae,Grey fantail,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Rhipidura,leucophrys,Rhipiduridae,Willie wagtail,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Saiphos,equalis,Scincidae,Three-toed skink,Reptilia,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Sericornis,frontalis,Acanthizidae,White-browed scrubwren,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Smicrornis,brevirostris,Acanthizidae,Weebill,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Spilopelia,chinensis,Columbidae,Spotted turtle-dove,Aves,FALSE,FALSE,TRUE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Strepera,graculina,Artamidae,Pied currawong,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Sturnus,vulgaris,Sturnidae,Common starling,Aves,FALSE,FALSE,TRUE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Tachybaptus,novaehollandiae,Podicipedidae,Australasian grebe,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Taeniopygia,bichenovii,Estrildidae,Double-barred finch,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Taeniopygia,guttata,Estrildidae,Zebra finch,Aves,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Tiliqua,scincoides,Scincidae,Eastern blue-tongue,Reptilia,TRUE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Todiramphus,sanctus,Alcedinidae,Sacred kingfisher,Aves,FALSE,TRUE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Trichoglossus,haematodus,Psittacidae,Rainbow lorikeet,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Turdus,merula,Turdidae,Eurasian blackbird,Aves,FALSE,FALSE,TRUE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Vanellus,miles,Charadriidae,Masked lapwing,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Lambeth Reserve,Zosterops,lateralis,Zosteropidae,Silvereye,Aves,FALSE,FALSE,FALSE,2004,150.996708,-33.971772,Lambeth Reserve
Little Salt Pan Creek Catchment,Acanthiza,lineata,Acanthizidae,Striated thornbill,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Acanthiza,nana,Acanthizidae,Yellow thornbill,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Acanthiza,pusilla,Acanthizidae,Brown thornbill,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Acanthorhynchus,tenuirostris,Meliphagidae,Eastern spinebill,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Acridotheres,tristis,Sturnidae,Common myna,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Anas,castanea,Anatidae,Chestnut teal,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Anas,superciliosa,Anatidae,Pacific black duck,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Anthochaera,carunculata,Meliphagidae,Red wattlebird,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Anthochaera,chrysoptera,Meliphagidae,Little wattlebird,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Ardea,alba,Ardeidae,Great egret,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Ardea,ibis,Ardeidae,Cattle egret,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Butorides,striata,Ardeidae,Striated heron,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Cacatua,galerita,Cacatuidae,Sulphur-crested cockatoo,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Cacomantis,flabelliformis,Cuculidae,Fan-tailed cuckoo,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Chrysococcyx,basallis,,Horsfield's bronze-cuckoo,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Chrysococcyx,lucidus,,Shining bronze cuckoo,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Cisticola,exilis,Cisticolidae,Golden-headed cisticola,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Colluricincla,harmonica,Pachycephalidae,Grey shrike-thrush,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Columba,livia,Columbidae,Rock dove,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Coracina,novaehollandiae,Campephagidae,Black-faced cuckoo-shrike,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Corvus,coronoides,Corvidae,Australian raven,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Cracticus,torquatus,Artamidae,Grey butcherbird,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Dacelo,novaeguineae,Alcedinidae,Laughing kookaburra,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Daphoenositta,chrysoptera,Neosittidae,Varied sittella,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Egretta,novaehollandiae,Ardeidae,White-faced heron,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Eolophus,roseicapilla,Cacatuidae,Galah,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Eopsaltria,australis,Petroicidae,Eastern yellow robin,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Eudynamys,scolopacea,,Common koel,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Eurystomus,orientalis,Coraciidae,Dollarbird,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Falco,berigora,Falconidae,Brown falcon,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Gallinula,tenebrosa,Rallidae,Dusky moorhen,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Gerygone,mouki,Acanthizidae,Brown gerygone,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Grallina,cyanoleuca,Monarchidae,Magpie-lark,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Gymnorhina,tibicen,Artamidae,Australian magpie,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Haliaeetus,leucogaster,Accipitridae,White-bellied sea-eagle,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Little Salt Pan Creek Catchment,Himantopus,himantopus,Recurvirostridae,Black-winged stilt,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
