Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,decimals,year,precision_tier
31881,Hibbertia puberula,2019-07-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.91723,150.98024,,N  No Breeding Evident,,occurrenceRemarks withheld,2019.0,7.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OICG19070400,CB Council,ALA,5,2019,≈1–10 m (5 dp)
35919,Anredera cordifolia,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Lambeth Reserve,-33.971772,150.996708,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
4273,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892551,150.976128,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
39721,Juncus kraussii,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
37511,Cynodon dactylon,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Maluga Passive Pk,-33.894195,151.015561,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
10659,Dendrobium speciosum,2019-09-23T10:33:00,iNaturalist research-grade observations,Not in a reserve,-33.976803,151.009429,,,,,2019.0,9.0,23.0,,,,,Rolf Lawrenz,2019-10-18T08:06:59Z,,HUMAN_OBSERVATION,,Rolf Lawrenz,CB Council,iNaturalist,6,2019,<1 m (6+ dp)
26944,Glycine tabacina,2004-01-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.910549,150.988188,,,,occurrenceRemarks withheld,2004.0,1.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP04110301,CB Council,ALA,6,2004,<1 m (6+ dp)
24629,Stylidium graminifolium,2011-02-17T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.979289,151.007574,,,,occurrenceRemarks withheld,2011.0,2.0,17.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJSS00112900;VEG-NICR,CB Council,ALA,6,2011,<1 m (6+ dp)
33438,Hibbertia puberula,2019-05-20T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917047,150.978656,,,,occurrenceRemarks withheld,2019.0,5.0,20.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR18091500;OICG19070400;OJJS20071501,CB Council,ALA,6,2019,<1 m (6+ dp)
9529,Acacia terminalis,2023-06-23T14:44:13,iNaturalist research-grade observations,Not in a reserve,-33.976858,151.018576,,flowers,,,2023.0,6.0,23.0,,,,,avid_dattenborough,2023-06-25T13:34:45Z,,HUMAN_OBSERVATION,,avid_dattenborough,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
19936,Leucopogon juniperinus,2020-03-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.918193,150.978096,,,,occurrenceRemarks withheld,2020.0,3.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS19031803;OJJS20080501,CB Council,ALA,6,2020,<1 m (6+ dp)
29752,Casuarina glauca,2008-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921711,150.997024,,,,occurrenceRemarks withheld,2008.0,12.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council,ALA,6,2008,<1 m (6+ dp)
32669,Cenchrus clandestinus,2001-12-21T00:00:00,DPIE Default Sightings,Lambeth Reserve,-33.972761,150.998401,,,introduced,occurrenceRemarks withheld,2001.0,12.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE96052900;OSGH99040700,CB Council,ALA,6,2001,<1 m (6+ dp)
7721,Persicaria decipiens,2021-02-09T10:31:00,iNaturalist research-grade observations,Not in a reserve,-33.944904,151.052948,,,,,2021.0,2.0,9.0,,,,,Thomas Mesaglio,2021-02-09T02:24:18Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
6623,Melaleuca styphelioides,2023-06-27T12:11:00,iNaturalist research-grade observations,Crest,-33.909191,150.99527,,,,,2023.0,6.0,27.0,,,,,Thomas Mesaglio,2023-06-27T07:40:43Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
24839,Cardiospermum grandiflorum,2008-01-17T00:00:00,DPIE Data from Scientific Licences dataset,Kentucky Reserve,-33.928156,150.979715,,,introduced,occurrenceRemarks withheld,2008.0,1.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,6,2008,<1 m (6+ dp)
6651,Melia azedarach,2021-10-22T11:41:00,iNaturalist research-grade observations,Not in a reserve,-33.942467,151.048081,,,,,2021.0,10.0,22.0,,,,,Thomas Mesaglio,2021-10-23T12:18:22Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
26067,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.90175,150.997733,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
6948,Cryptostylis erecta,2022-01-16T17:32:00,iNaturalist research-grade observations,Not in a reserve,-33.926648,151.140869,,,,,2022.0,1.0,16.0,,,,,lostinthebush,2022-01-16T10:09:35Z,,HUMAN_OBSERVATION,,lostinthebush,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
23027,Cassytha glabella,2000-06-01T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.928986,151.024518,,,,occurrenceRemarks withheld,2000.0,6.0,1.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2000,<1 m (6+ dp)
26826,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903418,150.997175,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
39939,Lepidium campestre,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
30270,Daviesia ulicifolia,1999-06-28T00:00:00,GEORGES Vegetation Survey,Lot 5 Prescott Parade,-33.945452,150.972476,,,,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,6,1999,<1 m (6+ dp)
27708,Acacia pubescens,2009-09-01T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903226,150.998109,,,,occurrenceRemarks withheld,2009.0,9.0,1.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
21384,Anredera cordifolia,2015-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Miram-Beena,-33.908598,150.974971,,,introduced,occurrenceRemarks withheld,2015.0,12.0,10.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR13102801,CB Council,ALA,6,2015,<1 m (6+ dp)
37608,Rytidosperma racemosum,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
33541,Commelina cyanea,2011-05-11T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.944108,151.067477,,,,occurrenceRemarks withheld,2011.0,5.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR13121102,CB Council,ALA,6,2011,<1 m (6+ dp)
7352,Wahlenbergia gracilis,2024-11-16T11:10:01,iNaturalist observations,Lansdowne,-33.894247,150.974809,,flowers,,,2024.0,11.0,16.0,,,,,,,,HUMAN_OBSERVATION,,Bronwyn,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
8059,Amyema congener,2023-11-20T16:37:37,iNaturalist research-grade observations,Not in a reserve,-33.92923,151.136458,,,,,2023.0,11.0,20.0,,,,,Naomi S,2023-11-23T03:48:48Z,,HUMAN_OBSERVATION,,Naomi S,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
5028,Dianella longifolia,2018-12-18T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893002,150.974849,,,,occurrenceRemarks withheld,2018.0,12.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15070200,CB Council,ALA,6,2018,<1 m (6+ dp)
36909,Casuarina glauca,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Maluga Passive Pk,-33.894195,151.015561,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
40001,Leptospermum polygalifolium,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Lambeth Reserve,-33.971772,150.996708,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
35921,Anredera cordifolia,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
33131,Entolasia stricta,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.951875,150.979561,,,,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
32996,Plantago lanceolata,2007-12-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.88959,151.038466,,,introduced,occurrenceRemarks withheld,2007.0,12.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08021800,CB Council,ALA,6,2007,<1 m (6+ dp)
30863,Breynia oblongifolia,2020-01-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.892634,151.040569,,,,occurrenceRemarks withheld,2020.0,1.0,14.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OADB11021000;OPUR19032102,CB Council,ALA,6,2020,<1 m (6+ dp)
4802,Acacia falcata,2014-11-06T00:00:00,GC-offsets Vegetation Survey,Lansdowne,-33.894044,150.974255,,,,occurrenceRemarks withheld,2014.0,11.0,6.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,UNKN,CB Council,ALA,6,2014,<1 m (6+ dp)
27641,Parietaria judaica,2023-03-20T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.940454,150.995817,,,introduced,occurrenceRemarks withheld,2023.0,3.0,20.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODFK24022802,CB Council,ALA,6,2023,<1 m (6+ dp)
26765,Acacia pubescens,2024-05-28T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.89015,151.03269,,,,occurrenceRemarks withheld,2024.0,5.0,28.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLHP24010904;OLHP24010909,CB Council,ALA,5,2024,≈1–10 m (5 dp)
26078,Imperata cylindrica,2014-08-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.935959,151.114679,,N  No Breeding Evident,,occurrenceRemarks withheld,2014.0,8.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,6,2014,<1 m (6+ dp)
23814,Eustrephus latifolius,1999-02-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893488,151.062926,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJKP98040900,CB Council,ALA,6,1999,<1 m (6+ dp)
33042,Bidens pilosa,2014-02-05T00:00:00,ACA Vegetation Survey,Deepwater,-33.94749,150.974969,,,introduced,occurrenceRemarks withheld,2014.0,2.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OIXR13100400,CB Council,ALA,6,2014,<1 m (6+ dp)
34086,Corymbia citriodora,2020-02-19T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.904543,151.038029,,,introduced,occurrenceRemarks withheld,2020.0,2.0,19.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17042400,CB Council,ALA,6,2020,<1 m (6+ dp)
38252,Entolasia stricta,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
25996,Solanum pseudocapsicum,2015-11-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.945433,150.983143,,,introduced,occurrenceRemarks withheld,2015.0,11.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP09120203,CB Council,ALA,6,2015,<1 m (6+ dp)
5173,Pelargonium inodorum,2024-10-23T12:00:00,BAM241023_095103,Lansdowne,-33.89297001,150.9768421,5.0,,"Alive in NSW, Native",,2024.0,10.0,23.0,,Florist Data,Lansdowne Reserve,BAM data and floristic data from two monitoring plots collected in 2046,,2024-10-23T12:00:00Z,,human observation,,BLM,CB Council,ALA,8,2024,<1 m (6+ dp)
6050,Ehrharta erecta,2023-04-07T13:39:00,iNaturalist research-grade observations,Not in a reserve,-33.970836,151.041028,,,,,2023.0,4.0,7.0,,,,,Bradley W. Jones,2023-04-07T08:15:05Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
9834,Notelaea longifolia,2024-05-25T15:59:46,iNaturalist observations,Not in a reserve,-33.929803,151.1344,,,,,2024.0,5.0,25.0,,,,,,,,HUMAN_OBSERVATION,,rhirhi22,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
35285,Passiflora morifolia,2011-04-13T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.951399,150.974736,,,introduced,occurrenceRemarks withheld,2011.0,4.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13062400,CB Council,ALA,6,2011,<1 m (6+ dp)
19855,Vincetoxicum barbatum,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
231,Dodonaea triquetra,2023-10-02T14:20:00,iNaturalist research-grade observations,Lansdowne,-33.896953,150.974197,,,,,2023.0,10.0,2.0,,,,,Thomas Mesaglio,2023-10-02T04:51:19Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
21278,Grevillea linearifolia,2010-12-14T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.976092,151.007833,,,,occurrenceRemarks withheld,2010.0,12.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP99111100;VEG-NICR,CB Council,ALA,6,2010,<1 m (6+ dp)
21841,Juncus usitatus,1999-02-15T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.903692,151.095678,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJKP98040900,CB Council,ALA,6,1999,<1 m (6+ dp)
42616,Sporobolus pyramidalis,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Flood Reserve,-33.935995,151.021996,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
7077,Plectranthus verticillatus,2023-03-17T14:57:06,iNaturalist observations,Not in a reserve,-33.972338,151.003022,,flowers|flower buds,,,2023.0,3.0,17.0,,,,,,,,HUMAN_OBSERVATION,,James K. Douch,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
6205,Denhamia silvestris,2025-04-07T08:19:31,iNaturalist observations,Not in a reserve,-33.908554,150.991257,,,,,2025.0,4.0,7.0,,,,,,,,HUMAN_OBSERVATION,,Shu Chen,CB Council,iNaturalist,6,2025,<1 m (6+ dp)
21547,Oxalis chnoodes,2001-12-01T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.90605,151.067873,,,,occurrenceRemarks withheld,2001.0,12.0,1.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2001,<1 m (6+ dp)
39975,Leptinella longipes,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Virginius Reserve,-33.960678,151.022552,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
34619,Cenchrus clandestinus,2015-11-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.944646,150.990702,,,introduced,occurrenceRemarks withheld,2015.0,11.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP09120203,CB Council,ALA,6,2015,<1 m (6+ dp)
36214,Austrostipa pubescens,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Smith Park,-33.958369,150.990262,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
23886,Senecio madagascariensis,2008-04-28T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.902161,150.998009,,,introduced,occurrenceRemarks withheld,2008.0,4.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,6,2008,<1 m (6+ dp)
32047,Geranium homeanum,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.946827,150.972747,,,,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
24167,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Adept Lane Reserve,-33.931729,151.036818,,,,occurrenceRemarks withheld,2009.0,12.0,10.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
6167,Silene gallica,2023-10-02T12:42:00,iNaturalist observations,Lansdowne,-33.901005,150.980011,,,,,2023.0,10.0,2.0,,,,,,,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
10186,Actinotus helianthi,2024-01-07T14:02:00,iNaturalist research-grade observations,Not in a reserve,-33.9717,151.030669,,flowers|flower buds,,,2024.0,1.0,7.0,,,,,Bradley W. Jones,2024-01-07T05:29:32Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
19436,Acacia longifolia,2006-11-01T00:00:00,DPIE Default Sightings,Salt Pan Reserve,-33.957395,151.040736,,,,occurrenceRemarks withheld,2006.0,11.0,1.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09111310,CB Council,ALA,6,2006,<1 m (6+ dp)
28504,Eucalyptus microcorys,2015-09-08T00:00:00,DPIE Data from Scientific Licences dataset,East Hills Park,-33.964295,150.982435,,,,occurrenceRemarks withheld,2015.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS12110500,CB Council,ALA,6,2015,<1 m (6+ dp)
3727,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893104,150.975737,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
20721,Dimorphotheca fruticosa,2018-04-04T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917913,151.116308,,,introduced,occurrenceRemarks withheld,2018.0,4.0,4.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS19102800,CB Council,ALA,6,2018,<1 m (6+ dp)
37692,Daviesia ulicifolia,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.909351,150.975191,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
32450,Banksia spinulosa,2009-10-15T00:00:00,DPIE Default Sightings,Not in a reserve,-33.97194,151.03287,,,,occurrenceRemarks withheld,2009.0,10.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,5,2009,≈1–10 m (5 dp)
5709,Actinotus helianthi,2021-10-04T15:09:00,iNaturalist research-grade observations,Salt Pan Reserve,-33.95985,151.040058,,flowers|flower buds,,,2021.0,10.0,4.0,,,,,Eamonn Culhane,2021-10-05T06:55:51Z,,HUMAN_OBSERVATION,,Eamonn Culhane,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
27039,Ehrharta erecta,2021-06-24T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.879133,150.987624,,,introduced,occurrenceRemarks withheld,2021.0,6.0,24.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR14071700,CB Council,ALA,6,2021,<1 m (6+ dp)
29056,Acacia pubescens,2013-12-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.888269,151.029949,,,,occurrenceRemarks withheld,2013.0,12.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0001401,CB Council,ALA,6,2013,<1 m (6+ dp)
41766,Plantago major,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,Newland Reserve,-33.938076,150.978967,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
25249,Aristida vagans,2007-07-24T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.930127,151.005778,,,,occurrenceRemarks withheld,2007.0,7.0,24.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2007,<1 m (6+ dp)
21931,Solanum nigrum,2014-02-05T00:00:00,ACA Vegetation Survey,Deepwater,-33.949588,150.97427,,,introduced,occurrenceRemarks withheld,2014.0,2.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OIXR13100400,CB Council,ALA,6,2014,<1 m (6+ dp)
33950,Juncus usitatus,2016-06-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.903638,151.095381,,FR Fresh Fruit,,occurrenceRemarks withheld,2016.0,6.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,6,2016,<1 m (6+ dp)
2350,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892681,150.976374,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
8144,Eucalyptus saligna,2021-06-18T14:05:00,iNaturalist observations,Not in a reserve,-33.931699,151.122089,,,,,2021.0,6.0,18.0,,,,,,,,HUMAN_OBSERVATION,,lostinthebush,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
38513,Eucalyptus eugenioides,2004-05-01T12:00:00,Greenacre Flora&Fauna Apndx3 POM,Bromley Reserve,-33.909247,151.053065,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
23291,Oplismenus hirtellus,2008-02-14T00:00:00,METROCMA2 Vegetation Survey,Not in a reserve,-33.973846,151.004433,,,,occurrenceRemarks withheld,2008.0,2.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
6295,Phragmites australis,2020-04-25T09:17:37,iNaturalist research-grade observations,Not in a reserve,-33.926954,151.139926,,,,,2020.0,4.0,25.0,,,,,t_plummetus,2020-04-28T11:24:04Z,,HUMAN_OBSERVATION,,t_plummetus,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
24459,Oxalis perennans,1999-02-11T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.900784,150.997609,,,,occurrenceRemarks withheld,1999.0,2.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0002327,CB Council,ALA,6,1999,<1 m (6+ dp)
36288,Avicennia marina var australasica,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Monash Reserve,-33.963992,150.988145,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
